url,case_number,court_name,date,amount,motor_vehicle,cases_incidents
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002325,0906CR002325,BMC West Roxbury,2009-07-31,265.0,,"{:url=>nil, :incident_number=>""090432337""}"
https://www.wokewindows.org/cases/bmc_central-0901CR005401,0901CR005401,BMC Central,2009-07-30,120.0,,"{:url=>nil, :incident_number=>""090428761""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004560,0907CR004560,BMC Dorchester,2009-07-30,216.0,,"{:url=>nil, :incident_number=>""090429840""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004537,0907CR004537,BMC Dorchester,2009-07-29,790.0,,"{:url=>nil, :incident_number=>""090427815""}"
https://www.wokewindows.org/cases/bmc_central-0901CR005325,0901CR005325,BMC Central,2009-07-28,40.0,,"{:url=>nil, :incident_number=>""090425185""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002276,0906CR002276,BMC West Roxbury,2009-07-26,15.0,,"{:url=>nil, :incident_number=>""090420435""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002005,0906CR002005,BMC West Roxbury,2009-07-24,413.0,,"{:url=>nil, :incident_number=>""090344878""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002004,0906CR002004,BMC West Roxbury,2009-07-24,260.0,,"{:url=>nil, :incident_number=>""090345385""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001278,0905CR001278,BMC East Boston,2009-07-23,79.0,,"{:url=>nil, :incident_number=>""090414254""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004425,0907CR004425,BMC Dorchester,2009-07-23,749.0,,"{:url=>nil, :incident_number=>""090414078""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002267,0906CR002267,BMC West Roxbury,2009-07-23,102.0,,"{:url=>nil, :incident_number=>""090414114""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002268,0906CR002268,BMC West Roxbury,2009-07-23,770.0,,"{:url=>nil, :incident_number=>""090414114""}"
https://www.wokewindows.org/cases/bmc_central-0901CR005120,0901CR005120,BMC Central,2009-07-21,15.0,,"{:url=>nil, :incident_number=>""090409474""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002258,0906CR002258,BMC West Roxbury,2009-07-21,252.0,,"{:url=>nil, :incident_number=>""090409692""}"
https://www.wokewindows.org/cases/bmc_central-0901CR005094,0901CR005094,BMC Central,2009-07-20,20.0,,"{:url=>nil, :incident_number=>""090407399""}"
https://www.wokewindows.org/cases/bmc_central-0901CR005101,0901CR005101,BMC Central,2009-07-20,695.0,,"{:url=>nil, :incident_number=>""090407337""}"
https://www.wokewindows.org/cases/bmc_central-0901CR005068,0901CR005068,BMC Central,2009-07-18,140.0,,"{:url=>nil, :incident_number=>""090402557""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001258,0905CR001258,BMC East Boston,2009-07-17,105.0,,"{:url=>nil, :incident_number=>""090400173""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR003584,0902CR003584,BMC Roxbury,2009-07-17,340.0,,"{:url=>nil, :incident_number=>""090398864""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004334,0907CR004334,BMC Dorchester,2009-07-17,115.0,,"{:url=>nil, :incident_number=>""090400429""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004318,0907CR004318,BMC Dorchester,2009-07-17,133.0,,"{:url=>nil, :incident_number=>""090400333""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004308,0907CR004308,BMC Dorchester,2009-07-17,28.0,,"{:url=>nil, :incident_number=>""090399841""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004943,0901CR004943,BMC Central,2009-07-15,20.0,,"{:url=>nil, :incident_number=>""090395007""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002199,0906CR002199,BMC West Roxbury,2009-07-14,541.0,,"{:url=>nil, :incident_number=>""090392674""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004242,0907CR004242,BMC Dorchester,2009-07-14,135.0,,"{:url=>nil, :incident_number=>""090392755""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004206,0907CR004206,BMC Dorchester,2009-07-13,728.0,,"{:url=>nil, :incident_number=>""090390783""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002184,0906CR002184,BMC West Roxbury,2009-07-13,80.0,,"{:url=>nil, :incident_number=>""090390517""}"
https://www.wokewindows.org/cases/bmc_charlestown-0904CR000355,0904CR000355,BMC Charlestown,2009-07-13,20.0,,"{:url=>nil, :incident_number=>""090390612""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004207,0907CR004207,BMC Dorchester,2009-07-13,447.0,,"{:url=>nil, :incident_number=>""090390394""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004203,0907CR004203,BMC Dorchester,2009-07-13,265.0,,"{:url=>nil, :incident_number=>""090390783""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001244,0905CR001244,BMC East Boston,2009-07-13,10.0,,"{:url=>nil, :incident_number=>""090390879""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001213,0905CR001213,BMC East Boston,2009-07-11,86.0,,"{:url=>nil, :incident_number=>""090386286""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002167,0906CR002167,BMC West Roxbury,2009-07-11,791.0,,"{:url=>nil, :incident_number=>""090385000""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR004180,0906CR004180,BMC West Roxbury,2009-07-11,23.0,,"{:url=>nil, :incident_number=>""090386268""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001220,0905CR001220,BMC East Boston,2009-07-10,20.0,,"{:url=>nil, :incident_number=>""090383890""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004825,0901CR004825,BMC Central,2009-07-10,6.0,,"{:url=>nil, :incident_number=>""090383892""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001221,0905CR001221,BMC East Boston,2009-07-10,205.0,,"{:url=>nil, :incident_number=>""090383890""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004142,0907CR004142,BMC Dorchester,2009-07-09,25.0,,"{:url=>nil, :incident_number=>""090381783""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004798,0901CR004798,BMC Central,2009-07-09,104.0,,"{:url=>nil, :incident_number=>""090381518""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004126,0907CR004126,BMC Dorchester,2009-07-08,645.0,,"{:url=>nil, :incident_number=>""090379317""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004779,0901CR004779,BMC Central,2009-07-08,513.0,,"{:url=>nil, :incident_number=>""090379609""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002146,0906CR002146,BMC West Roxbury,2009-07-07,128.0,,"{:url=>nil, :incident_number=>""090376988""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004112,0907CR004112,BMC Dorchester,2009-07-07,628.0,,"{:url=>nil, :incident_number=>""090377075""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004104,0907CR004104,BMC Dorchester,2009-07-06,157.0,,"{:url=>nil, :incident_number=>""090374959""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002118,0906CR002118,BMC West Roxbury,2009-07-05,269.0,,"{:url=>nil, :incident_number=>""090372377""}"
https://www.wokewindows.org/cases/bmc_charlestown-0904CR000341,0904CR000341,BMC Charlestown,2009-07-04,283.0,,"{:url=>nil, :incident_number=>""090370595""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004792,0901CR004792,BMC Central,2009-07-04,478.0,,"{:url=>nil, :incident_number=>""090368980""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR003308,0902CR003308,BMC Roxbury,2009-07-03,228.0,,"{:url=>nil, :incident_number=>""090367585""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004649,0901CR004649,BMC Central,2009-07-03,888.0,,"{:url=>nil, :incident_number=>""090367505""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001176,0905CR001176,BMC East Boston,2009-07-03,250.0,,"{:url=>nil, :incident_number=>""090368027""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004029,0907CR004029,BMC Dorchester,2009-07-02,30.0,,"{:url=>nil, :incident_number=>""090366147""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004637,0901CR004637,BMC Central,2009-07-02,245.0,,"{:url=>nil, :incident_number=>""090365907""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR003281,0902CR003281,BMC Roxbury,2009-07-02,28.0,,"{:url=>nil, :incident_number=>""090365988""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002098,0906CR002098,BMC West Roxbury,2009-07-01,20.0,,"{:url=>nil, :incident_number=>""090363910""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004572,0901CR004572,BMC Central,2009-07-01,175.0,,"{:url=>nil, :incident_number=>""090363877""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR004004,0907CR004004,BMC Dorchester,2009-07-01,97.0,,"{:url=>nil, :incident_number=>""090363828""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003960,0907CR003960,BMC Dorchester,2009-06-30,93.0,,"{:url=>nil, :incident_number=>""090361695""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004558,0901CR004558,BMC Central,2009-06-30,371.0,,"{:url=>nil, :incident_number=>""090361324""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001122,0905CR001122,BMC East Boston,2009-06-29,280.0,,"{:url=>nil, :incident_number=>""090359410""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003942,0907CR003942,BMC Dorchester,2009-06-29,338.0,,"{:url=>nil, :incident_number=>""090359309""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004424,0901CR004424,BMC Central,2009-06-28,6.0,,"{:url=>nil, :incident_number=>""090357938""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004427,0901CR004427,BMC Central,2009-06-28,15.0,,"{:url=>nil, :incident_number=>""090357709""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003907,0907CR003907,BMC Dorchester,2009-06-28,20.0,,"{:url=>nil, :incident_number=>""090357910""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003908,0907CR003908,BMC Dorchester,2009-06-27,420.0,,"{:url=>nil, :incident_number=>""090355504""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004284,0901CR004284,BMC Central,2009-06-24,174.0,,"{:url=>nil, :incident_number=>""090343021""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003853,0907CR003853,BMC Dorchester,2009-06-24,25.0,,"{:url=>nil, :incident_number=>""090349018""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002047,0906CR002047,BMC West Roxbury,2009-06-24,300.0,,"{:url=>nil, :incident_number=>""090348928""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002045,0906CR002045,BMC West Roxbury,2009-06-24,379.0,,"{:url=>nil, :incident_number=>""090349221""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002044,0906CR002044,BMC West Roxbury,2009-06-24,63.0,,"{:url=>nil, :incident_number=>""090349221""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004303,0901CR004303,BMC Central,2009-06-24,520.0,,"{:url=>nil, :incident_number=>""090348888""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR002024,0906CR002024,BMC West Roxbury,2009-06-23,190.0,,"{:url=>nil, :incident_number=>""090346988""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR003079,0902CR003079,BMC Roxbury,2009-06-21,44.0,,"{:url=>nil, :incident_number=>""090342374""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR003060,0902CR003060,BMC Roxbury,2009-06-20,30.0,,"{:url=>nil, :incident_number=>""090341075""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001959,0906CR001959,BMC West Roxbury,2009-06-18,200.0,,"{:url=>nil, :incident_number=>""090336969""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001955,0906CR001955,BMC West Roxbury,2009-06-18,750.0,,"{:url=>nil, :incident_number=>""090336969""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001048,0905CR001048,BMC East Boston,2009-06-17,336.0,,"{:url=>nil, :incident_number=>""090334629""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001050,0905CR001050,BMC East Boston,2009-06-17,557.0,,"{:url=>nil, :incident_number=>""090334629""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001047,0905CR001047,BMC East Boston,2009-06-17,550.0,,"{:url=>nil, :incident_number=>""090334629""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001049,0905CR001049,BMC East Boston,2009-06-17,116.0,,"{:url=>nil, :incident_number=>""090334629""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001961,0906CR001961,BMC West Roxbury,2009-06-17,217.0,,"{:url=>nil, :incident_number=>""090333972""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001046,0905CR001046,BMC East Boston,2009-06-16,60.0,,"{:url=>nil, :incident_number=>""090332620""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001040,0905CR001040,BMC East Boston,2009-06-15,456.0,,"{:url=>nil, :incident_number=>""090330457""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004192,0901CR004192,BMC Central,2009-06-15,30.0,,"{:url=>nil, :incident_number=>""090330283""}"
https://www.wokewindows.org/cases/bmc_east_boston-0905CR001039,0905CR001039,BMC East Boston,2009-06-15,200.0,,"{:url=>nil, :incident_number=>""090330457""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001907,0906CR001907,BMC West Roxbury,2009-06-15,150.0,,"{:url=>nil, :incident_number=>""090330700""}"
https://www.wokewindows.org/cases/bmc_central-0901CR004105,0901CR004105,BMC Central,2009-06-13,76.0,,"{:url=>nil, :incident_number=>""090326222""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003623,0907CR003623,BMC Dorchester,2009-06-12,113.0,,"{:url=>nil, :incident_number=>""090324311""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003644,0907CR003644,BMC Dorchester,2009-06-12,152.0,,"{:url=>nil, :incident_number=>""090324388""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003645,0907CR003645,BMC Dorchester,2009-06-12,319.0,,"{:url=>nil, :incident_number=>""090323901""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001891,0906CR001891,BMC West Roxbury,2009-06-12,41.0,,"{:url=>nil, :incident_number=>""090324448""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001886,0906CR001886,BMC West Roxbury,2009-06-11,268.0,,"{:url=>nil, :incident_number=>""090322320""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003583,0907CR003583,BMC Dorchester,2009-06-10,341.0,,"{:url=>nil, :incident_number=>""090320138""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003991,0901CR003991,BMC Central,2009-06-09,20.0,,"{:url=>nil, :incident_number=>""090317769""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003552,0907CR003552,BMC Dorchester,2009-06-09,20.0,,"{:url=>nil, :incident_number=>""090318254""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003551,0907CR003551,BMC Dorchester,2009-06-09,591.0,,"{:url=>nil, :incident_number=>""090317748""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003926,0901CR003926,BMC Central,2009-06-08,154.0,,"{:url=>nil, :incident_number=>""090315473""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001803,0906CR001803,BMC West Roxbury,2009-06-06,166.0,,"{:url=>nil, :incident_number=>""090311648""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003505,0907CR003505,BMC Dorchester,2009-06-06,174.0,,"{:url=>nil, :incident_number=>""090310666""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003460,0907CR003460,BMC Dorchester,2009-06-05,17.0,,"{:url=>nil, :incident_number=>""090307397""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003782,0901CR003782,BMC Central,2009-06-05,94.0,,"{:url=>nil, :incident_number=>""090307951""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003779,0901CR003779,BMC Central,2009-06-04,92.0,,"{:url=>nil, :incident_number=>""090307192""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002753,0902CR002753,BMC Roxbury,2009-06-04,280.0,,"{:url=>nil, :incident_number=>""090305753""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001793,0906CR001793,BMC West Roxbury,2009-06-04,307.0,,"{:url=>nil, :incident_number=>""090306422""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001785,0906CR001785,BMC West Roxbury,2009-06-03,83.0,,"{:url=>nil, :incident_number=>""090305449""}"
https://www.wokewindows.org/cases/bmc_brighton-0908CR006765,0908CR006765,BMC Brighton,2009-06-03,433.0,,"{:url=>nil, :incident_number=>""090303915""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003445,0907CR003445,BMC Dorchester,2009-06-03,293.0,,"{:url=>nil, :incident_number=>""090304481""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003755,0901CR003755,BMC Central,2009-06-03,30.0,,"{:url=>nil, :incident_number=>""090305114""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003760,0901CR003760,BMC Central,2009-06-03,195.0,,"{:url=>nil, :incident_number=>""090305365""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003756,0901CR003756,BMC Central,2009-06-03,53.0,,"{:url=>nil, :incident_number=>""090305114""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003725,0901CR003725,BMC Central,2009-06-02,159.0,,"{:url=>nil, :incident_number=>""090302507""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003414,0907CR003414,BMC Dorchester,2009-06-02,232.0,,"{:url=>nil, :incident_number=>""090302979""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003419,0907CR003419,BMC Dorchester,2009-06-02,29.0,,"{:url=>nil, :incident_number=>""090302775""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR003510,0902CR003510,BMC Roxbury,2009-06-02,65.0,,"{:url=>nil, :incident_number=>""090303103""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003390,0907CR003390,BMC Dorchester,2009-06-01,54.0,,"{:url=>nil, :incident_number=>""090300849""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003708,0901CR003708,BMC Central,2009-06-01,13.0,,"{:url=>nil, :incident_number=>""090300264""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003709,0901CR003709,BMC Central,2009-06-01,85.0,,"{:url=>nil, :incident_number=>""090300264""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003382,0907CR003382,BMC Dorchester,2009-06-01,43.0,,"{:url=>nil, :incident_number=>""090300110""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003663,0901CR003663,BMC Central,2009-05-31,855.0,,"{:url=>nil, :incident_number=>""090298211""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003664,0901CR003664,BMC Central,2009-05-31,523.0,,"{:url=>nil, :incident_number=>""090298209""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003602,0901CR003602,BMC Central,2009-05-31,199.0,,"{:url=>nil, :incident_number=>""090298162""}"
https://www.wokewindows.org/cases/bmc_central-0901CR002788,0901CR002788,BMC Central,2009-05-31,373.0,,"{:url=>nil, :incident_number=>""090298195""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001746,0906CR001746,BMC West Roxbury,2009-05-30,114.0,,"{:url=>nil, :incident_number=>""090296548""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001744,0906CR001744,BMC West Roxbury,2009-05-30,650.0,,"{:url=>nil, :incident_number=>""090296548""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001747,0906CR001747,BMC West Roxbury,2009-05-30,61.0,,"{:url=>nil, :incident_number=>""090296548""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003673,0901CR003673,BMC Central,2009-05-29,338.0,,"{:url=>nil, :incident_number=>""090294115""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003598,0901CR003598,BMC Central,2009-05-29,15.0,,"{:url=>nil, :incident_number=>""090292570""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003595,0901CR003595,BMC Central,2009-05-28,250.0,,"{:url=>nil, :incident_number=>""090292260""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001729,0906CR001729,BMC West Roxbury,2009-05-28,104.0,,"{:url=>nil, :incident_number=>""090292328""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002665,0902CR002665,BMC Roxbury,2009-05-28,5.0,,"{:url=>nil, :incident_number=>""090292037""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003582,0901CR003582,BMC Central,2009-05-27,77.0,,"{:url=>nil, :incident_number=>""090289919""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002648,0902CR002648,BMC Roxbury,2009-05-27,87.0,,"{:url=>nil, :incident_number=>""090290285""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003297,0907CR003297,BMC Dorchester,2009-05-27,106.0,,"{:url=>nil, :incident_number=>""090290086""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001656,0906CR001656,BMC West Roxbury,2009-05-25,25.0,,"{:url=>nil, :incident_number=>""090285953""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002613,0902CR002613,BMC Roxbury,2009-05-24,126.0,,"{:url=>nil, :incident_number=>""090284430""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003224,0907CR003224,BMC Dorchester,2009-05-23,18.0,,"{:url=>nil, :incident_number=>""090282564""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003209,0907CR003209,BMC Dorchester,2009-05-22,37.0,,"{:url=>nil, :incident_number=>""090278966""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003504,0901CR003504,BMC Central,2009-05-22,40.0,,"{:url=>nil, :incident_number=>""090280540""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003494,0901CR003494,BMC Central,2009-05-22,60.0,,"{:url=>nil, :incident_number=>""090280259""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003491,0901CR003491,BMC Central,2009-05-22,60.0,,"{:url=>nil, :incident_number=>""090280452""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003473,0901CR003473,BMC Central,2009-05-21,52.0,,"{:url=>nil, :incident_number=>""090278221""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003467,0901CR003467,BMC Central,2009-05-21,26.0,,"{:url=>nil, :incident_number=>""090277512""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003198,0907CR003198,BMC Dorchester,2009-05-21,42.0,,"{:url=>nil, :incident_number=>""090277894""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003170,0907CR003170,BMC Dorchester,2009-05-20,422.0,,"{:url=>nil, :incident_number=>""090275795""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001649,0906CR001649,BMC West Roxbury,2009-05-20,133.0,,"{:url=>nil, :incident_number=>""090275949""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003131,0907CR003131,BMC Dorchester,2009-05-19,416.0,,"{:url=>nil, :incident_number=>""090273329""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003141,0907CR003141,BMC Dorchester,2009-05-19,81.0,,"{:url=>nil, :incident_number=>""090273447""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002492,0902CR002492,BMC Roxbury,2009-05-19,498.0,,"{:url=>nil, :incident_number=>""090273896""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003110,0907CR003110,BMC Dorchester,2009-05-18,241.0,,"{:url=>nil, :incident_number=>""090271847""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003113,0907CR003113,BMC Dorchester,2009-05-18,259.0,,"{:url=>nil, :incident_number=>""090271392""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003291,0901CR003291,BMC Central,2009-05-17,138.0,,"{:url=>nil, :incident_number=>""090269308""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003303,0901CR003303,BMC Central,2009-05-16,123.0,,"{:url=>nil, :incident_number=>""090267622""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002397,0902CR002397,BMC Roxbury,2009-05-16,705.0,,"{:url=>nil, :incident_number=>""090266884""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003059,0907CR003059,BMC Dorchester,2009-05-16,570.0,,"{:url=>nil, :incident_number=>""090266704""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003072,0907CR003072,BMC Dorchester,2009-05-15,343.0,,"{:url=>nil, :incident_number=>""090265067""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003282,0901CR003282,BMC Central,2009-05-15,162.0,,"{:url=>nil, :incident_number=>""090264101""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003301,0901CR003301,BMC Central,2009-05-15,54.0,,"{:url=>nil, :incident_number=>""090265259""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002420,0902CR002420,BMC Roxbury,2009-05-15,16.0,,"{:url=>nil, :incident_number=>""090264248""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002415,0902CR002415,BMC Roxbury,2009-05-15,240.0,,"{:url=>nil, :incident_number=>""090265507""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002413,0902CR002413,BMC Roxbury,2009-05-15,13.0,,"{:url=>nil, :incident_number=>""090264248""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003061,0907CR003061,BMC Dorchester,2009-05-15,99.0,,"{:url=>nil, :incident_number=>""090264761""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR000693,0906CR000693,BMC West Roxbury,2009-05-15,133.0,,"{:url=>nil, :incident_number=>""090162667""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003262,0901CR003262,BMC Central,2009-05-14,327.0,,"{:url=>nil, :incident_number=>""090262715""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR003033,0907CR003033,BMC Dorchester,2009-05-14,202.0,,"{:url=>nil, :incident_number=>""090262276""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003024,0901CR003024,BMC Central,2009-05-14,914.0,,"{:url=>nil, :incident_number=>""090261492""}"
https://www.wokewindows.org/cases/bmc_west_roxbury-0906CR001552,0906CR001552,BMC West Roxbury,2009-05-14,50.0,,"{:url=>nil, :incident_number=>""090261441""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003252,0901CR003252,BMC Central,2009-05-13,632.0,,"{:url=>nil, :incident_number=>""090261162""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002367,0902CR002367,BMC Roxbury,2009-05-12,160.0,,"{:url=>nil, :incident_number=>""090258504""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003152,0901CR003152,BMC Central,2009-05-11,124.0,,"{:url=>nil, :incident_number=>""090255502""}"
https://www.wokewindows.org/cases/bmc_central-0901CR003148,0901CR003148,BMC Central,2009-05-11,80.0,,"{:url=>nil, :incident_number=>""090255609""}"
https://www.wokewindows.org/cases/bmc_dorchester-0907CR002911,0907CR002911,BMC Dorchester,2009-05-09,330.0,,"{:url=>nil, :incident_number=>""090252618""}"
https://www.wokewindows.org/cases/bmc_roxbury-0902CR002290,0902CR002290,BMC Roxbury,2009-05-09,627.0,,"{:url=>nil, :incident_number=>""090251217""}"
